department_name,date,retail/recreation_avg,grocery/pharmacy_avg,parks_avg,workplace_avg,residential_avg,level_1,avg_change_baseline_incidents
Coral Gables Fire and Rescue Department,2020-04-06,-51.57142857142857,-26.285714285714285,-72.57142857142857,-49.857142857142854,24.285714285714285,12237,-28.682265289177273
Coral Gables Fire and Rescue Department,2020-04-13,-55.142857142857146,-31.714285714285715,-72.85714285714286,-52.285714285714285,25.428571428571427,12244,-17.418119403439707
Coral Gables Fire and Rescue Department,2020-04-20,-51.285714285714285,-26.857142857142858,-70.14285714285714,-48.285714285714285,23.714285714285715,12250,-32.836609621557415
Coral Gables Fire and Rescue Department,2020-04-27,-49.57142857142857,-26.571428571428573,-70.0,-46.57142857142857,22.857142857142858,12257,-28.685329463753703
Coral Gables Fire and Rescue Department,2020-05-04,-44.714285714285715,-21.285714285714285,-60.0,-43.57142857142857,19.857142857142858,12262,-30.736332207414005
Coral Gables Fire and Rescue Department,2020-05-11,-42.42857142857143,-15.714285714285714,-58.142857142857146,-40.857142857142854,19.0,12269,-24.186774546521075
Coral Gables Fire and Rescue Department,2020-05-18,-42.857142857142854,-21.285714285714285,-59.142857142857146,-38.857142857142854,19.142857142857142,12276,-14.707106743491648
Coral Gables Fire and Rescue Department,2020-05-25,-39.57142857142857,-20.857142857142858,-60.714285714285715,-40.285714285714285,18.857142857142858,12283,-15.116600663769475
Delaware Fire Department,2020-02-17,13.333333333333334,-1.3333333333333333,28.0,-9.0,1.3333333333333333,13165,24.523718771175606
Delaware Fire Department,2020-02-24,3.142857142857143,-0.42857142857142855,32.0,3.2857142857142856,-0.8571428571428571,13172,-3.849228498867199
Delaware Fire Department,2020-03-02,4.857142857142857,2.0,9.428571428571429,0.2857142857142857,0.2857142857142857,13179,3.798562095744013
Delaware Fire Department,2020-03-16,-4.142857142857143,19.857142857142858,36.857142857142854,-8.857142857142858,4.857142857142857,13193,-5.400146895237181
Delaware Fire Department,2020-03-23,-43.285714285714285,-6.142857142857143,51.142857142857146,-44.714285714285715,19.0,13200,-17.18591924079511
Delaware Fire Department,2020-03-30,-54.857142857142854,-26.285714285714285,69.28571428571429,-53.142857142857146,21.0,13207,-31.30454428675375
Delaware Fire Department,2020-04-13,-57.142857142857146,-28.571428571428573,43.57142857142857,-57.42857142857143,22.285714285714285,13221,-18.072382265739495
Delaware Fire Department,2020-05-11,-42.285714285714285,-10.571428571428571,46.142857142857146,-53.285714285714285,21.142857142857142,13248,-22.206442680470722
Delaware Fire Department,2020-05-18,-39.142857142857146,-8.714285714285714,60.714285714285715,-51.0,19.714285714285715,13255,-22.104280603852228
Delray Beach Fire-Rescue Department,2020-02-17,0.3333333333333333,0.3333333333333333,5.666666666666667,-3.6666666666666665,1.3333333333333333,13783,4.099436682717977
Delray Beach Fire-Rescue Department,2020-02-24,1.7142857142857142,0.7142857142857143,6.0,1.4285714285714286,0.2857142857142857,13790,-5.904242037010095
Delray Beach Fire-Rescue Department,2020-03-02,2.857142857142857,2.5714285714285716,5.571428571428571,0.2857142857142857,0.0,13797,-9.833762623381372
Delray Beach Fire-Rescue Department,2020-03-09,2.0,4.571428571428571,1.8571428571428572,0.42857142857142855,0.2857142857142857,13804,-8.086809414854716
Delray Beach Fire-Rescue Department,2020-03-16,-3.4285714285714284,15.142857142857142,5.714285714285714,-3.7142857142857144,3.0,13811,4.679179252777311
Delray Beach Fire-Rescue Department,2020-03-23,-29.285714285714285,1.5714285714285714,-23.0,-28.0,13.142857142857142,13818,-2.4970429331068793
Delray Beach Fire-Rescue Department,2020-03-30,-42.42857142857143,-16.142857142857142,-52.142857142857146,-40.57142857142857,18.428571428571427,13825,-20.056790481667058
Delray Beach Fire-Rescue Department,2020-04-06,-46.714285714285715,-20.571428571428573,-64.57142857142857,-45.285714285714285,20.714285714285715,13832,-4.178135953179514
Delray Beach Fire-Rescue Department,2020-04-13,-50.285714285714285,-27.285714285714285,-64.57142857142857,-48.142857142857146,21.428571428571427,13839,-24.836175896385033
Delray Beach Fire-Rescue Department,2020-04-20,-47.285714285714285,-24.0,-63.714285714285715,-44.857142857142854,20.571428571428573,13846,-20.31679062606323
Delray Beach Fire-Rescue Department,2020-04-27,-46.142857142857146,-23.0,-61.57142857142857,-43.857142857142854,19.857142857142858,13853,-11.869561398300224
Delray Beach Fire-Rescue Department,2020-05-04,-42.142857142857146,-19.428571428571427,-42.857142857142854,-41.42857142857143,17.285714285714285,13860,-18.513717310108063
Delray Beach Fire-Rescue Department,2020-05-11,-39.142857142857146,-14.857142857142858,-40.57142857142857,-39.142857142857146,16.857142857142858,13866,-15.324240794587341
Delray Beach Fire-Rescue Department,2020-05-18,-36.57142857142857,-19.0,-40.142857142857146,-35.714285714285715,16.285714285714285,13873,-18.647945479333288
Delray Beach Fire-Rescue Department,2020-05-25,-33.857142857142854,-18.714285714285715,-34.57142857142857,-38.42857142857143,16.285714285714285,13880,-5.769100672057107
East Pierce Fire and Rescue,2020-02-17,7.666666666666667,-1.3333333333333333,32.333333333333336,-12.333333333333334,1.6666666666666667,14416,-0.6422653367981209
East Pierce Fire and Rescue,2020-02-24,4.714285714285714,-0.2857142857142857,39.142857142857146,0.8571428571428571,-0.5714285714285714,14423,11.35856445230689
East Pierce Fire and Rescue,2020-03-02,8.714285714285714,4.0,35.0,2.5714285714285716,-1.0,14430,-8.588541750270021
East Pierce Fire and Rescue,2020-03-09,4.142857142857143,3.7142857142857144,32.285714285714285,0.2857142857142857,0.42857142857142855,14437,-4.664731879955389
East Pierce Fire and Rescue,2020-03-16,-4.714285714285714,13.0,27.285714285714285,-7.428571428571429,4.142857142857143,14444,-8.091002015000218
East Pierce Fire and Rescue,2020-03-23,-29.571428571428573,1.4285714285714286,59.857142857142854,-29.571428571428573,12.0,14451,-7.628047935011206
East Pierce Fire and Rescue,2020-03-30,-43.714285714285715,-18.0,-19.285714285714285,-44.714285714285715,18.571428571428573,14458,-19.963807272445894
East Pierce Fire and Rescue,2020-04-06,-38.285714285714285,-10.428571428571429,3.5714285714285716,-48.142857142857146,19.0,14465,-17.830479988852243
East Pierce Fire and Rescue,2020-04-13,-38.857142857142854,-9.0,30.142857142857142,-48.42857142857143,17.857142857142858,14472,-0.8769284208373228
East Pierce Fire and Rescue,2020-04-20,-32.285714285714285,-8.0,32.142857142857146,-45.0,17.142857142857142,14479,-7.281133992026
East Pierce Fire and Rescue,2020-04-27,-33.714285714285715,-10.142857142857142,10.571428571428571,-43.714285714285715,17.0,14486,-9.975968766178758
East Pierce Fire and Rescue,2020-05-04,-28.857142857142858,-5.142857142857143,18.714285714285715,-41.142857142857146,14.571428571428571,14493,-6.173701103526506
East Pierce Fire and Rescue,2020-05-11,-24.142857142857142,5.428571428571429,85.85714285714286,-38.0,12.714285714285714,14500,-4.504843005994199
East Pierce Fire and Rescue,2020-05-18,-27.142857142857142,-2.5714285714285716,46.285714285714285,-36.285714285714285,13.571428571428571,14507,-17.889022942720057
East Pierce Fire and Rescue,2020-05-25,-26.285714285714285,-2.2857142857142856,54.142857142857146,-40.285714285714285,13.428571428571429,14514,-21.52078720290797
Fishers Fire and Emergency Services,2020-02-17,8.666666666666666,1.3333333333333333,37.666666666666664,-6.666666666666667,0.6666666666666666,15708,-7.581857632235388
Fishers Fire and Emergency Services,2020-02-24,4.142857142857143,2.2857142857142856,41.42857142857143,1.4285714285714286,-0.42857142857142855,15715,-16.55063529919288
Fishers Fire and Emergency Services,2020-03-02,2.142857142857143,1.0,1.7142857142857142,1.1428571428571428,0.14285714285714285,15722,-12.492175468135708
Fishers Fire and Emergency Services,2020-03-09,7.571428571428571,5.571428571428571,44.714285714285715,1.0,-0.5714285714285714,15729,-19.620799192143824
Fishers Fire and Emergency Services,2020-03-16,-3.5714285714285716,18.0,21.571428571428573,-10.142857142857142,4.428571428571429,15735,-11.371183993744506
Fishers Fire and Emergency Services,2020-03-23,-39.857142857142854,-0.7142857142857143,11.428571428571429,-43.0,18.0,15742,-9.970110168967546
Fishers Fire and Emergency Services,2020-04-06,-49.857142857142854,-21.142857142857142,57.142857142857146,-58.42857142857143,23.142857142857142,15755,-18.933074992868196
Fishers Fire and Emergency Services,2020-04-13,-50.285714285714285,-20.714285714285715,43.857142857142854,-59.57142857142857,22.857142857142858,15761,-27.783691104871245
Fishers Fire and Emergency Services,2020-04-20,-47.0,-21.0,15.428571428571429,-59.57142857142857,24.857142857142858,15768,-21.051205579921202
Fishers Fire and Emergency Services,2020-05-04,-37.857142857142854,-11.714285714285714,77.0,-55.714285714285715,21.0,15780,-27.30590570433215
Fishers Fire and Emergency Services,2020-05-11,-32.285714285714285,-7.571428571428571,52.57142857142857,-52.857142857142854,20.714285714285715,15786,-32.57109184999769
Fishers Fire and Emergency Services,2020-05-18,-24.714285714285715,-8.857142857142858,58.0,-49.857142857142854,19.857142857142858,15792,-6.577413678415815
Fishers Fire and Emergency Services,2020-05-25,-19.0,-5.714285714285714,91.42857142857143,-52.142857142857146,18.714285714285715,15799,8.513974867689678
Hall County Fire Services,2020-02-24,-0.7142857142857143,-1.5714285714285714,-11.428571428571429,0.7142857142857143,0.8571428571428571,17099,2.4681474395243095
Hall County Fire Services,2020-03-02,5.714285714285714,2.5714285714285716,9.0,2.4285714285714284,-0.5714285714285714,17106,-1.7845423292454927
Hall County Fire Services,2020-03-16,-0.8571428571428571,8.571428571428571,22.857142857142858,-1.4285714285714286,1.7142857142857142,17120,2.0366665979892113
Hall County Fire Services,2020-03-23,-17.142857142857142,4.285714285714286,19.428571428571427,-13.428571428571429,6.428571428571429,17127,-5.549846910726872
Hall County Fire Services,2020-04-13,-43.142857142857146,-21.285714285714285,31.571428571428573,-38.142857142857146,14.0,17148,-6.086790233240385
Hall County Fire Services,2020-05-18,-19.571428571428573,-3.5714285714285716,103.85714285714286,-27.714285714285715,9.428571428571429,17183,-6.715892762968862
Jackson County Fire District 3,2020-02-17,5.333333333333333,-1.6666666666666667,35.666666666666664,-7.333333333333333,0.6666666666666666,17844,7.875569876430006
Jackson County Fire District 3,2020-02-24,5.428571428571429,2.2857142857142856,45.285714285714285,1.8571428571428572,-1.0,17851,-8.88060366672509
Jackson County Fire District 3,2020-03-02,9.714285714285714,5.285714285714286,44.714285714285715,3.142857142857143,-1.2857142857142858,17858,8.071345618077968
Jackson County Fire District 3,2020-03-09,8.142857142857142,5.714285714285714,37.142857142857146,1.1428571428571428,-0.5714285714285714,17865,-2.3684075717475137
Jackson County Fire District 3,2020-03-16,0.42857142857142855,11.714285714285714,38.0,-3.857142857142857,1.1428571428571428,17872,11.22778544359051
Jackson County Fire District 3,2020-03-23,-27.571428571428573,3.142857142857143,66.14285714285714,-25.571428571428573,7.571428571428571,17879,3.9157035121845185
Jackson County Fire District 3,2020-03-30,-43.285714285714285,-17.571428571428573,-2.2857142857142856,-37.714285714285715,13.0,17886,-14.863682744624299
Jackson County Fire District 3,2020-04-06,-39.714285714285715,-13.857142857142858,5.714285714285714,-39.142857142857146,13.142857142857142,17893,-13.904726798061972
Jackson County Fire District 3,2020-04-13,-38.857142857142854,-9.142857142857142,42.285714285714285,-39.285714285714285,11.714285714285714,17900,3.4359470967598513
Jackson County Fire District 3,2020-04-20,-30.571428571428573,-8.428571428571429,43.57142857142857,-36.142857142857146,10.857142857142858,17907,-11.086727919725478
Jackson County Fire District 3,2020-04-27,-31.571428571428573,-9.142857142857142,36.142857142857146,-35.857142857142854,10.857142857142858,17914,-16.034397390652913
Jackson County Fire District 3,2020-05-04,-25.285714285714285,-0.7142857142857143,41.714285714285715,-34.142857142857146,8.571428571428571,17921,-1.3762710230532207
Jackson County Fire District 3,2020-05-11,-23.857142857142858,5.857142857142857,59.857142857142854,-31.142857142857142,7.857142857142857,17928,-9.781738703107527
Jackson County Fire District 3,2020-05-18,-22.714285714285715,-2.857142857142857,17.428571428571427,-28.428571428571427,9.142857142857142,17935,-23.937746141875675
Jackson County Fire District 3,2020-05-25,-15.142857142857142,2.5714285714285716,95.57142857142857,-31.0,7.0,17942,-21.366430328408466
Jackson Township Fire Department,2020-02-17,8.666666666666666,1.3333333333333333,37.666666666666664,-6.666666666666667,0.6666666666666666,18465,-17.33412939191596
Jackson Township Fire Department,2020-03-02,2.142857142857143,1.0,1.7142857142857142,1.1428571428571428,0.14285714285714285,18478,6.590725822846457
Jackson Township Fire Department,2020-03-09,7.571428571428571,5.571428571428571,44.714285714285715,1.0,-0.5714285714285714,18484,-22.066918702658114
Jackson Township Fire Department,2020-03-16,-3.5714285714285716,18.0,21.571428571428573,-10.142857142857142,4.428571428571429,18490,-23.493176520608667
Jackson Township Fire Department,2020-03-23,-39.857142857142854,-0.7142857142857143,11.428571428571429,-43.0,18.0,18495,-16.514197316879184
Jackson Township Fire Department,2020-03-30,-51.42857142857143,-23.0,33.714285714285715,-56.0,22.714285714285715,18502,-28.34382149390687
Jackson Township Fire Department,2020-04-06,-49.857142857142854,-21.142857142857142,57.142857142857146,-58.42857142857143,23.142857142857142,18507,-48.68197613416032
Jackson Township Fire Department,2020-04-13,-50.285714285714285,-20.714285714285715,43.857142857142854,-59.57142857142857,22.857142857142858,18513,-14.492227547805996
Jackson Township Fire Department,2020-04-20,-47.0,-21.0,15.428571428571429,-59.57142857142857,24.857142857142858,18518,-18.121176082327995
Jackson Township Fire Department,2020-05-04,-37.857142857142854,-11.714285714285714,77.0,-55.714285714285715,21.0,18528,-16.58685219656353
Jackson Township Fire Department,2020-05-11,-32.285714285714285,-7.571428571428571,52.57142857142857,-52.857142857142854,20.714285714285715,18534,-25.13008184985089
Jackson Township Fire Department,2020-05-25,-19.0,-5.714285714285714,91.42857142857143,-52.142857142857146,18.714285714285715,18545,-26.055661782383506
Lexington Fire Department,2020-02-17,5.0,0.3333333333333333,11.666666666666666,-4.0,1.0,19996,5.0367717259445035
Lexington Fire Department,2020-02-24,1.2857142857142858,3.0,7.428571428571429,2.0,-0.2857142857142857,20003,5.135114002976506
Lexington Fire Department,2020-03-02,9.571428571428571,12.285714285714286,11.857142857142858,1.5714285714285714,-0.7142857142857143,20010,8.582440426694466
Lexington Fire Department,2020-03-09,8.0,15.857142857142858,52.714285714285715,1.5714285714285714,-1.0,20017,-0.5243808932141928
Lexington Fire Department,2020-03-16,-7.285714285714286,20.571428571428573,6.428571428571429,-5.857142857142857,3.142857142857143,20024,-0.7274089083886358
Lexington Fire Department,2020-03-23,-35.57142857142857,4.285714285714286,8.714285714285714,-31.285714285714285,12.714285714285714,20031,-12.703219522670745
Lexington Fire Department,2020-03-30,-41.857142857142854,-7.428571428571429,56.42857142857143,-43.285714285714285,16.285714285714285,20038,-4.016656374284442
Lexington Fire Department,2020-04-06,-42.42857142857143,-5.142857142857143,10.0,-48.285714285714285,17.714285714285715,20044,-7.326199824877938
Lexington Fire Department,2020-04-13,-47.285714285714285,-9.714285714285714,-2.857142857142857,-50.285714285714285,19.0,20051,-14.619466503624055
Lexington Fire Department,2020-04-20,-41.42857142857143,-11.714285714285714,-2.857142857142857,-46.857142857142854,18.142857142857142,20056,-12.857612087245455
Lexington Fire Department,2020-04-27,-41.285714285714285,-12.285714285714286,0.0,-47.0,17.857142857142858,20061,-9.915193701411054
Lexington Fire Department,2020-05-04,-34.57142857142857,-5.571428571428571,20.714285714285715,-46.714285714285715,16.571428571428573,20068,-12.06531065054322
Lexington Fire Department,2020-05-11,-35.0,-1.5714285714285714,7.285714285714286,-42.0,15.571428571428571,20074,-14.023795956703244
Lexington Fire Department,2020-05-18,-33.142857142857146,-1.0,31.142857142857142,-39.42857142857143,14.285714285714286,20081,-8.351544166261915
Lexington Fire Department,2020-05-25,-27.285714285714285,4.285714285714286,38.714285714285715,-41.142857142857146,12.857142857142858,20088,-2.7603128241088206
Loudoun County Fire Rescue and EMS,2020-02-17,5.666666666666667,11.666666666666666,9.666666666666666,-13.666666666666666,2.3333333333333335,21379,24.776643120831174
Loudoun County Fire Rescue and EMS,2020-02-24,1.2857142857142858,10.857142857142858,5.0,1.7142857142857142,-0.2857142857142857,21386,26.9538625660712
Loudoun County Fire Rescue and EMS,2020-03-02,1.4285714285714286,3.4285714285714284,-0.42857142857142855,1.5714285714285714,0.0,21393,35.35162445122519
Loudoun County Fire Rescue and EMS,2020-03-09,5.0,7.0,19.714285714285715,-1.2857142857142858,0.14285714285714285,21400,47.14675541148176
Loudoun County Fire Rescue and EMS,2020-03-16,-3.0,16.0,10.285714285714286,-14.428571428571429,6.714285714285714,21407,38.75039571413429
Loudoun County Fire Rescue and EMS,2020-03-23,-31.428571428571427,-3.2857142857142856,-9.0,-46.857142857142854,19.571428571428573,21414,25.51183335187802
Loudoun County Fire Rescue and EMS,2020-03-30,-42.57142857142857,-19.0,-20.571428571428573,-56.57142857142857,23.857142857142858,21421,11.560000614556259
Loudoun County Fire Rescue and EMS,2020-04-06,-47.714285714285715,-20.857142857142858,-21.857142857142858,-60.57142857142857,25.285714285714285,21428,13.636776146595194
Loudoun County Fire Rescue and EMS,2020-04-13,-50.42857142857143,-24.142857142857142,-27.428571428571427,-62.42857142857143,26.142857142857142,21435,10.986767829859673
Loudoun County Fire Rescue and EMS,2020-04-20,-48.42857142857143,-26.857142857142858,-26.142857142857142,-63.0,27.428571428571427,21442,-1.5050647669245727
Loudoun County Fire Rescue and EMS,2020-04-27,-46.285714285714285,-25.857142857142858,-23.0,-62.0,27.0,21449,7.85293665575012
Loudoun County Fire Rescue and EMS,2020-05-04,-44.57142857142857,-25.0,-21.857142857142858,-61.714285714285715,25.857142857142858,21456,12.809618465033923
Loudoun County Fire Rescue and EMS,2020-05-11,-40.857142857142854,-19.428571428571427,-17.714285714285715,-55.714285714285715,23.571428571428573,21463,4.905979282650326
Loudoun County Fire Rescue and EMS,2020-05-18,-39.42857142857143,-18.0,0.7142857142857143,-54.285714285714285,22.285714285714285,21470,14.856643508283693
Loudoun County Fire Rescue and EMS,2020-05-25,-37.0,-13.571428571428571,8.142857142857142,-55.142857142857146,21.857142857142858,21477,9.444673678427481
Memphis Division of Fire Services,2020-02-17,2.3333333333333335,1.0,36.0,-5.333333333333333,1.6666666666666667,22337,-1.1127069074572558
Memphis Division of Fire Services,2020-02-24,-2.5714285714285716,0.14285714285714285,7.428571428571429,1.2857142857142858,0.7142857142857143,22344,-5.964424690392036
Memphis Division of Fire Services,2020-03-02,13.285714285714286,9.571428571428571,30.571428571428573,2.7142857142857144,-1.8571428571428572,22351,-5.344867841226649
Memphis Division of Fire Services,2020-03-09,11.714285714285714,11.714285714285714,48.857142857142854,2.4285714285714284,-1.7142857142857142,22358,-1.8797105185913208
Memphis Division of Fire Services,2020-03-16,-1.8571428571428572,14.857142857142858,2.4285714285714284,-5.571428571428571,2.142857142857143,22365,-3.4507828990251577
Memphis Division of Fire Services,2020-03-23,-24.428571428571427,11.428571428571429,-24.857142857142858,-24.428571428571427,10.142857142857142,22372,-9.177320112959974
Memphis Division of Fire Services,2020-03-30,-37.42857142857143,-8.571428571428571,-20.285714285714285,-35.714285714285715,15.142857142857142,22379,-6.9819246244331366
Memphis Division of Fire Services,2020-04-06,-33.57142857142857,-2.2857142857142856,-26.285714285714285,-38.42857142857143,15.0,22385,-15.457746915194665
Memphis Division of Fire Services,2020-04-13,-39.0,-8.571428571428571,-39.42857142857143,-42.142857142857146,16.142857142857142,22390,-14.249262421638706
Memphis Division of Fire Services,2020-04-20,-31.0,-7.0,-29.714285714285715,-37.285714285714285,14.285714285714286,22396,-13.543622912033511
Memphis Division of Fire Services,2020-04-27,-29.285714285714285,-8.142857142857142,-26.714285714285715,-36.42857142857143,14.142857142857142,22403,-19.301049249446
Memphis Division of Fire Services,2020-05-04,-23.0,-0.8571428571428571,-13.285714285714286,-34.142857142857146,11.142857142857142,22410,-10.571980209428201
Memphis Division of Fire Services,2020-05-11,-18.571428571428573,5.428571428571429,-11.285714285714286,-31.714285714285715,10.714285714285714,22417,-11.468408268490895
Memphis Division of Fire Services,2020-05-18,-18.714285714285715,-0.7142857142857143,-12.0,-29.857142857142858,10.857142857142858,22424,-8.768414818982816
Memphis Division of Fire Services,2020-05-25,-15.428571428571429,0.7142857142857143,2.4285714285714284,-34.142857142857146,9.571428571428571,22430,-3.978609215552017
Miami-Dade Fire Rescue Department,2020-02-17,-0.6666666666666666,-2.0,3.0,-8.333333333333334,2.3333333333333335,23723,-0.28567860554290114
Miami-Dade Fire Rescue Department,2020-02-24,0.8571428571428571,0.14285714285714285,3.7142857142857144,2.0,0.0,23730,0.45510622333976347
Miami-Dade Fire Rescue Department,2020-03-02,3.2857142857142856,3.142857142857143,-3.857142857142857,2.142857142857143,-0.2857142857142857,23737,-0.23168992532342755
Miami-Dade Fire Rescue Department,2020-03-09,2.0,4.571428571428571,-5.142857142857143,1.8571428571428572,0.2857142857142857,23744,3.8171808579132036
Miami-Dade Fire Rescue Department,2020-03-16,-4.857142857142857,14.0,-10.285714285714286,-3.142857142857143,3.2857142857142856,23751,3.485242412405681
Miami-Dade Fire Rescue Department,2020-03-23,-35.0,-1.8571428571428572,-52.57142857142857,-31.857142857142858,16.142857142857142,23758,-6.499219862811087
Miami-Dade Fire Rescue Department,2020-03-30,-50.0,-25.714285714285715,-70.28571428571429,-46.42857142857143,23.0,23765,-6.158008587449966
Miami-Dade Fire Rescue Department,2020-04-06,-51.57142857142857,-26.285714285714285,-72.57142857142857,-49.857142857142854,24.285714285714285,23772,-11.120508673381888
Miami-Dade Fire Rescue Department,2020-04-13,-55.142857142857146,-31.714285714285715,-72.85714285714286,-52.285714285714285,25.428571428571427,23779,-12.217682800800466
Miami-Dade Fire Rescue Department,2020-04-20,-51.285714285714285,-26.857142857142858,-70.14285714285714,-48.285714285714285,23.714285714285715,23785,-14.238477625060609
Miami-Dade Fire Rescue Department,2020-04-27,-49.57142857142857,-26.571428571428573,-70.0,-46.57142857142857,22.857142857142858,23790,-12.283611366658734
Miami-Dade Fire Rescue Department,2020-05-04,-44.714285714285715,-21.285714285714285,-60.0,-43.57142857142857,19.857142857142858,23797,-14.46983215039586
Miami-Dade Fire Rescue Department,2020-05-11,-42.42857142857143,-15.714285714285714,-58.142857142857146,-40.857142857142854,19.0,23803,-15.247190558973472
Miami-Dade Fire Rescue Department,2020-05-18,-42.857142857142854,-21.285714285714285,-59.142857142857146,-38.857142857142854,19.142857142857142,23809,-15.344934175103834
Miami-Dade Fire Rescue Department,2020-05-25,-39.57142857142857,-20.857142857142858,-60.714285714285715,-40.285714285714285,18.857142857142858,23816,-11.62653868534738
New Rochelle Fire Department,2020-02-17,4.666666666666667,-8.0,14.333333333333334,-16.333333333333332,3.0,24416,-3.6069317529046785
New Rochelle Fire Department,2020-02-24,2.142857142857143,-5.857142857142857,22.857142857142858,-6.428571428571429,1.0,24423,1.3317358987792767
New Rochelle Fire Department,2020-03-02,3.4285714285714284,-2.2857142857142856,7.0,2.5714285714285716,-0.2857142857142857,24430,0.3947954703290237
New Rochelle Fire Department,2020-03-09,3.7142857142857144,1.4285714285714286,39.142857142857146,1.0,0.42857142857142855,24437,-20.77482596569562
New Rochelle Fire Department,2020-03-16,-6.428571428571429,11.0,39.0,-11.857142857142858,6.142857142857143,24444,-12.77531689399889
New Rochelle Fire Department,2020-03-23,-39.57142857142857,-5.571428571428571,20.857142857142858,-41.714285714285715,19.571428571428573,24451,-23.981218166626167
New Rochelle Fire Department,2020-03-30,-54.42857142857143,-24.571428571428573,3.5714285714285716,-56.142857142857146,25.571428571428573,24458,-0.5775803001797334
New Rochelle Fire Department,2020-04-06,-53.42857142857143,-23.0,28.142857142857142,-59.285714285714285,26.428571428571427,24465,24.157097748137307
New Rochelle Fire Department,2020-04-13,-69.85714285714286,-14.142857142857142,32.42857142857143,-62.142857142857146,27.571428571428573,24472,14.224003784430296
New Rochelle Fire Department,2020-04-20,-66.85714285714286,-24.428571428571427,0.42857142857142855,-62.285714285714285,28.0,24479,-16.48147180982234
New Rochelle Fire Department,2020-04-27,-64.42857142857143,-22.714285714285715,-14.0,-59.57142857142857,27.428571428571427,24486,-13.916947938186452
New Rochelle Fire Department,2020-05-04,-60.0,-20.142857142857142,0.5714285714285714,-58.0,25.285714285714285,24493,-14.55556298215487
New Rochelle Fire Department,2020-05-11,-53.285714285714285,-14.142857142857142,13.285714285714286,-57.42857142857143,26.285714285714285,24499,-13.617113540634977
New Rochelle Fire Department,2020-05-18,-50.42857142857143,-12.571428571428571,18.714285714285715,-55.285714285714285,24.714285714285715,24506,-6.036480178827303
New Rochelle Fire Department,2020-05-25,-48.142857142857146,-9.857142857142858,23.857142857142858,-52.714285714285715,22.285714285714285,24513,-14.081579474434688
Newport News Fire Department,2020-02-17,4.0,2.0,7.0,-8.0,1.3333333333333333,25112,-4.656445437156579
Newport News Fire Department,2020-02-24,-1.8571428571428572,1.1428571428571428,-2.2857142857142856,0.7142857142857143,1.7142857142857142,25119,2.2613257945072895
Newport News Fire Department,2020-03-02,8.857142857142858,7.428571428571429,13.285714285714286,3.857142857142857,-1.4285714285714286,25126,-7.9274195104185745
Newport News Fire Department,2020-03-09,6.714285714285714,8.0,29.0,3.2857142857142856,-0.7142857142857143,25133,-0.5373717699131458
Newport News Fire Department,2020-03-16,-0.14285714285714285,15.571428571428571,25.571428571428573,-2.0,1.4285714285714286,25140,-0.47585430597960177
Newport News Fire Department,2020-03-23,-27.571428571428573,1.8571428571428572,26.142857142857142,-26.0,11.428571428571429,25146,-7.483346693644215
Newport News Fire Department,2020-03-30,-35.857142857142854,-7.857142857142857,30.571428571428573,-34.714285714285715,14.285714285714286,25153,-19.549898356331664
Newport News Fire Department,2020-04-06,-38.714285714285715,-8.571428571428571,4.0,-38.714285714285715,15.714285714285714,25160,-17.672746046632703
Newport News Fire Department,2020-04-13,-40.42857142857143,-8.857142857142858,19.857142857142858,-41.857142857142854,16.142857142857142,25167,-9.012682871823447
Newport News Fire Department,2020-04-20,-35.285714285714285,-6.285714285714286,16.142857142857142,-39.0,15.714285714285714,25174,-18.709646290175055
